SMI-Family
ISIN;CH0009980894;;;;;;CH0000222130;;;;CH0004147150;CH0004147192;CH0004147242
SYMBOL;SMI ;;;;;;SMIC;;;;SSPRC;SSPRA;SSPRM
NAME;SMI®;;;;;;SMIC;;;;SMI® Current;SMI® Daily;SMI® Monthly
;Price-Index;;;;;;Total-Return;;;;Spread %;aver. Sp. %;aver. Sp. %
YTDPerf.%;-7.200;-7.700;-7.020;-7.460;-7.660;-7.680;-3.990;-4.500;-3.800;-4.260;-50.000;-33.340;-100.000;
Date;Open;Close;High;Low;Bid;Ask;  Open  ; Close  ; High   ;  Low   ;Close;Close;Close
09.10.1996; 3818.00;   3807.90;   3828.40;   3802.10;   3804.60;   3811.70;   4579.40;   4567.30;   4591.90;   4560.30;     00.19;     00.14;          ;
08.10.1996; 3811.40;   3818.10;   3818.90;   3789.10;   3813.30;   3819.10;   4571.40;   4579.60;   4580.50;   4544.80;     00.15;     00.14;          ;
07.10.1996; 3803.00;   3813.70;   3819.20;   3797.30;   3811.10;   3818.00;   4561.40;   4574.20;   4580.80;   4554.60;     00.18;     00.12;          ;
04.10.1996; 3771.10;   3802.00;   3803.90;   3765.40;   3798.70;   3804.90;   4523.10;   4560.20;   4562.50;   4516.30;     00.16;     00.13;          ;
03.10.1996; 3760.60;   3771.60;   3773.50;   3753.40;   3769.00;   3774.20;   4510.60;   4523.70;   4526.10;   4501.90;     00.14;     00.12;          ;
02.10.1996; 3737.90;   3760.20;   3772.80;   3737.90;   3757.30;   3763.70;   4483.30;   4510.10;   4525.20;   4483.30;     00.17;     00.11;          ;
01.10.1996; 3735.90;   3737.50;   3747.30;   3731.70;   3736.00;   3740.20;   4480.90;   4482.80;   4494.50;   4475.80;     00.11;     00.12;          ;
30.09.1996; 3697.80;   3736.40;   3737.20;   3696.80;   3730.60;   3737.60;   4435.20;   4481.50;   4482.40;   4434.00;     00.19;     00.13;          ;
27.09.1996; 3699.80;   3696.60;   3708.60;   3695.00;   3694.30;   3699.30;   4437.60;   4433.80;   4448.10;   4431.80;     00.14;     00.13;          ;
26.09.1996; 3698.40;   3699.50;   3717.40;   3691.50;   3698.00;   3703.90;   4435.90;   4437.30;   4458.80;   4427.60;     00.16;     00.13;          ;
25.09.1996; 3662.90;   3697.70;   3701.20;   3662.90;   3690.90;   3700.40;   4393.40;   4435.10;   4439.30;   4393.40;     00.26;     00.13;          ;
24.09.1996; 3637.10;   3661.20;   3664.90;   3637.10;   3658.00;   3664.40;   4362.40;   4391.30;   4395.80;   4362.40;     00.17;     00.13;          ;
23.09.1996; 3691.10;   3635.50;   3691.10;   3631.90;   3633.20;   3639.10;   4427.20;   4360.60;   4427.20;   4356.20;     00.16;     00.14;          ;
20.09.1996; 3695.40;   3694.90;   3705.80;   3690.90;   3690.60;   3696.20;   4432.30;   4431.70;   4444.80;   4427.00;     00.15;     00.12;          ;
19.09.1996; 3689.80;   3694.90;   3707.40;   3689.80;   3691.70;   3698.70;   4425.60;   4431.70;   4446.80;   4425.60;     00.19;     00.13;          ;
18.09.1996; 3690.20;   3690.10;   3706.50;   3674.70;   3687.60;   3694.20;   4426.10;   4426.00;   4445.70;   4407.50;     00.18;     00.14;          ;
17.09.1996; 3722.90;   3690.00;   3728.00;   3684.00;   3687.00;   3692.30;   4465.30;   4425.80;   4471.50;   4418.60;     00.14;     00.13;          ;
16.09.1996; 3718.70;   3722.70;   3735.90;   3713.40;   3719.30;   3723.60;   4460.30;   4465.00;   4480.90;   4453.90;     00.12;     00.13;          ;
13.09.1996; 3688.00;   3716.80;   3718.40;   3680.50;   3713.50;   3718.60;   4423.50;   4458.00;   4459.90;   4414.50;     00.14;     00.13;          ;
12.09.1996; 3677.70;   3687.20;   3693.70;   3668.00;   3684.90;   3692.60;   4411.10;   4422.50;   4430.30;   4399.40;     00.21;     00.13;          ;
11.09.1996; 3695.20;   3678.90;   3710.20;   3670.00;   3676.00;   3683.40;   4432.10;   4412.50;   4450.10;   4401.90;     00.20;     00.14;          ;
10.09.1996; 3686.40;   3694.20;   3715.00;   3686.40;   3692.00;   3697.60;   4421.60;   4430.90;   4455.90;   4421.60;     00.15;     00.35;          ;
09.09.1996; 3640.10;   3684.40;   3684.50;   3640.10;   3680.50;   3686.40;   4366.00;   4419.20;   4419.30;   4366.00;     00.16;     00.13;          ;
06.09.1996; 3625.40;   3637.80;   3639.00;   3606.40;   3631.80;   3638.90;   4348.40;   4363.30;   4364.70;   4325.50;     00.20;     00.15;          ;
05.09.1996; 3634.30;   3627.10;   3647.40;   3624.10;   3623.40;   3629.10;   4359.10;   4350.50;   4374.70;   4346.80;     00.16;     00.14;          ;
04.09.1996; 3624.90;   3634.20;   3643.10;   3623.40;   3630.10;   3635.70;   4347.80;   4359.00;   4369.60;   4346.00;     00.15;     00.13;          ;
03.09.1996; 3651.10;   3623.90;   3651.10;   3600.70;   3618.50;   3625.30;   4379.20;   4346.60;   4379.20;   4318.80;     00.19;     00.15;          ;
02.09.1996; 3646.80;   3654.70;   3659.90;   3635.60;   3654.30;   3660.80;   4374.00;   4383.50;   4389.70;   4360.60;     00.18;     00.14;          ;
30.08.1996; 3682.00;   3646.30;   3682.00;   3640.20;   3639.80;   3648.80;   4416.30;   4373.50;   4416.30;   4366.10;     00.25;     00.15;          ;
29.08.1996; 3692.30;   3682.60;   3704.10;   3679.00;   3677.30;   3682.10;   4428.70;   4417.00;   4442.80;   4412.60;     00.13;     00.14;          ;
28.08.1996; 3722.80;   3692.60;   3722.80;   3689.00;   3686.50;   3696.20;   4465.30;   4428.90;   4465.30;   4424.70;     00.26;     00.14;          ;
27.08.1996; 3714.60;   3722.40;   3731.70;   3708.60;   3717.30;   3723.60;   4455.40;   4464.80;   4475.90;   4448.10;     00.17;     00.13;          ;
26.08.1996; 3723.50;   3714.60;   3725.60;   3707.00;   3711.60;   3717.90;   4465.20;   4455.40;   4468.50;   4446.20;     00.17;     00.16;          ;
23.08.1996; 3715.50;   3725.40;   3736.10;   3714.70;   3721.10;   3727.30;   4455.60;   4467.50;   4480.30;   4454.60;     00.17;     00.13;          ;
22.08.1996; 3686.60;   3713.00;   3723.70;   3686.60;   3710.50;   3715.90;   4420.90;   4452.60;   4465.40;   4420.90;     00.15;     00.14;          ;
21.08.1996; 3697.80;   3683.80;   3709.60;   3672.60;   3678.20;   3685.30;   4434.30;   4417.60;   4448.50;   4404.10;     00.19;     00.15;          ;
20.08.1996; 3664.10;   3698.20;   3710.00;   3663.80;   3696.50;   3702.20;   4394.00;   4434.80;   4449.00;   4393.50;     00.15;     00.14;          ;
19.08.1996; 3671.20;   3664.40;   3678.90;   3661.10;   3661.60;   3667.30;   4402.40;   4394.40;   4411.70;   4390.30;     00.16;     00.81;          ;
16.08.1996; 3647.10;   3670.50;   3672.50;   3644.10;   3668.50;   3673.90;   4373.50;   4401.70;   4404.00;   4370.00;     00.15;     00.14;          ;
15.08.1996; 3654.20;   3646.30;   3667.70;   3644.00;   3644.70;   3650.80;   4382.10;   4372.60;   4398.30;   4369.80;     00.17;     00.89;          ;
14.08.1996; 3628.80;   3650.70;   3650.70;   3618.80;   3647.20;   3651.90;   4351.70;   4377.90;   4377.90;   4339.70;     00.13;     00.14;          ;
13.08.1996; 3623.30;   3630.20;   3645.80;   3623.30;   3626.20;   3632.70;   4345.10;   4353.30;   4372.00;   4345.10;     00.18;     00.15;          ;
12.08.1996; 3641.70;   3623.10;   3641.70;   3617.80;   3619.70;   3624.50;   4367.10;   4344.80;   4367.10;   4338.40;     00.13;     00.14;          ;
09.08.1996; 3652.20;   3643.20;   3652.40;   3623.40;   3640.40;   3646.20;   4379.60;   4369.00;   4379.90;   4345.10;     00.16;     00.16;          ;
08.08.1996; 3662.60;   3653.40;   3668.60;   3612.80;   3648.60;   3654.30;   4392.20;   4381.20;   4399.30;   4332.40;     00.16;     00.16;          ;
07.08.1996; 3634.10;   3662.60;   3669.00;   3634.10;   3658.20;   3664.80;   4358.00;   4392.20;   4399.90;   4358.00;     00.18;     00.15;          ;
06.08.1996; 3622.60;   3629.00;   3648.60;   3617.30;   3625.60;   3631.80;   4344.20;   4351.90;   4375.40;   4337.90;     00.17;     00.16;          ;
05.08.1996; 3607.30;   3623.30;   3642.60;   3607.30;   3619.10;   3627.20;   4325.90;   4345.00;   4368.20;   4325.90;     00.22;     00.13;          ;
02.08.1996; 3503.00;   3604.60;   3607.20;   3503.00;   3600.50;   3607.50;   4200.80;   4322.60;   4325.90;   4200.80;     00.19;     00.66;          ;
31.07.1996; 3516.90;   3494.40;   3516.90;   3490.40;   3489.70;   3500.80;   4217.50;   4190.50;   4217.50;   4185.70;     00.32;     00.23;          ;
30.07.1996; 3549.60;   3518.20;   3549.60;   3507.40;   3513.10;   3520.50;   4256.70;   4219.00;   4256.70;   4206.00;     00.21;     00.22;          ;
29.07.1996; 3537.80;   3549.50;   3569.90;   3536.50;   3545.70;   3553.30;   4242.50;   4256.50;   4281.00;   4241.00;     00.21;     00.21;          ;
26.07.1996; 3538.30;   3537.80;   3553.40;   3535.00;   3533.60;   3540.50;   4243.10;   4242.50;   4261.20;   4239.10;     00.20;     00.20;          ;
25.07.1996; 3485.40;   3537.40;   3539.80;   3485.40;   3531.80;   3540.10;   4179.60;   4242.00;   4244.90;   4179.60;     00.23;     00.20;          ;
24.07.1996; 3580.40;   3482.60;   3580.40;   3471.70;   3477.10;   3487.60;   4293.50;   4176.30;   4293.50;   4163.20;     00.30;     00.24;          ;
23.07.1996; 3563.80;   3585.20;   3593.40;   3563.50;   3583.10;   3590.10;   4273.70;   4299.30;   4309.40;   4273.30;     00.20;     00.20;          ;
22.07.1996; 3661.50;   3566.10;   3663.00;   3561.90;   3554.80;   3569.10;   4390.90;   4276.40;   4392.60;   4271.40;     00.40;     00.25;          ;
19.07.1996; 3651.70;   3661.50;   3693.60;   3651.70;   3660.20;   3669.80;   4379.10;   4390.90;   4429.30;   4379.10;     00.26;     00.19;          ;
18.07.1996; 3656.20;   3649.20;   3680.90;   3646.80;   3646.50;   3653.50;   4384.40;   4376.00;   4414.10;   4373.20;     00.19;     00.19;          ;
17.07.1996; 3676.80;   3656.20;   3683.70;   3653.70;   3644.40;   3659.90;   4409.20;   4384.40;   4417.50;   4381.40;     00.42;     00.19;          ;
16.07.1996; 3754.80;   3678.10;   3754.80;   3641.60;   3670.80;   3680.10;   4502.70;   4410.70;   4502.70;   4366.90;     00.18;     00.21;          ;
15.07.1996; 3785.40;   3755.40;   3786.70;   3754.20;   3749.90;   3759.90;   4539.40;   4503.50;   4541.00;   4502.00;     00.27;     00.18;          ;
12.07.1996; 3808.00;   3785.80;   3808.00;   3768.40;   3783.60;   3791.10;   4566.50;   4539.90;   4566.50;   4519.10;     00.20;     00.18;          ;
11.07.1996; 3788.50;   3810.00;   3813.60;   3788.50;   3803.80;   3810.80;   4543.10;   4568.90;   4573.30;   4543.10;     00.18;     00.17;          ;
10.07.1996; 3775.90;   3788.00;   3793.30;   3768.90;   3783.80;   3791.80;   4528.10;   4542.50;   4548.90;   4519.60;     00.21;     00.17;          ;
09.07.1996; 3733.60;   3773.40;   3774.50;   3733.60;   3771.10;   3777.70;   4477.30;   4525.00;   4526.30;   4477.30;     00.17;     00.17;          ;
08.07.1996; 3727.40;   3732.80;   3739.20;   3686.50;   3727.60;   3738.50;   4469.90;   4476.40;   4484.00;   4420.80;     00.29;     00.21;          ;
05.07.1996; 3770.60;   3731.20;   3783.60;   3724.40;   3728.20;   3735.10;   4521.60;   4474.40;   4537.20;   4466.30;     00.18;     00.19;          ;
04.07.1996; 3757.00;   3771.30;   3793.10;   3751.30;   3766.70;   3774.50;   4505.30;   4522.60;   4548.70;   4498.50;     00.21;     00.17;          ;
03.07.1996; 3751.00;   3757.00;   3760.90;   3731.00;   3754.40;   3760.50;   4498.20;   4505.30;   4510.10;   4474.20;     00.16;     00.19;          ;
02.07.1996; 3728.70;   3750.80;   3755.80;   3728.70;   3748.50;   3755.90;   4471.40;   4497.90;   4504.00;   4471.40;     00.20;     00.18;          ;
01.07.1996; 3732.90;   3728.20;   3740.90;   3723.50;   3723.50;   3730.90;   4475.80;   4470.80;   4485.80;   4465.10;     00.20;     00.17;          ;
28.06.1996; 3704.20;   3732.90;   3733.50;   3704.20;   3728.10;   3734.70;   4441.40;   4475.80;   4476.50;   4441.40;     00.18;     00.18;          ;
27.06.1996; 3723.70;   3703.00;   3734.60;   3703.00;   3699.80;   3707.40;   4464.80;   4439.90;   4477.80;   4439.90;     00.21;     00.19;          ;
26.06.1996; 3701.00;   3723.50;   3725.80;   3697.50;   3718.80;   3726.30;   4437.50;   4464.50;   4467.30;   4433.40;     00.20;     00.17;          ;
25.06.1996; 3701.00;   3699.60;   3701.60;   3679.10;   3695.50;   3702.90;   4435.90;   4435.80;   4437.80;   4411.30;     00.20;     00.17;          ;
24.06.1996; 3688.70;   3701.50;   3718.00;   3688.70;   3698.00;   3705.20;   4417.90;   4436.60;   4456.30;   4417.90;     00.19;     00.16;          ;
21.06.1996; 3655.60;   3687.30;   3690.10;   3655.60;   3684.70;   3692.90;   4378.20;   4416.20;   4419.50;   4378.20;     00.22;     00.17;          ;
20.06.1996; 3643.60;   3655.40;   3662.90;   3643.60;   3653.50;   3660.60;   4363.90;   4377.90;   4387.00;   4363.90;     00.19;     00.17;          ;
19.06.1996; 3628.80;   3643.60;   3652.10;   3625.60;   3641.10;   3648.20;   4346.10;   4363.90;   4374.00;   4342.30;     00.19;     00.16;          ;
18.06.1996; 3600.50;   3628.30;   3631.80;   3600.50;   3625.80;   3632.50;   4312.30;   4345.50;   4349.70;   4312.30;     00.18;     00.17;          ;
17.06.1996; 3593.60;   3600.10;   3604.90;   3587.50;   3599.10;   3605.50;   4304.00;   4311.70;   4317.50;   4296.60;     00.18;     00.18;          ;
14.06.1996; 3607.90;   3593.90;   3616.40;   3591.80;   3593.30;   3599.60;   4321.10;   4304.30;   4331.30;   4298.90;     00.18;     00.19;          ;
13.06.1996; 3600.90;   3607.40;   3611.80;   3588.90;   3603.60;   3609.70;   4312.70;   4320.50;   4325.80;   4298.30;     00.17;     00.18;          ;
12.06.1996; 3575.80;   3600.90;   3603.20;   3575.80;   3596.40;   3602.50;   4281.70;   4312.70;   4315.40;   4281.70;     00.17;     00.18;          ;
11.06.1996; 3575.80;   3575.60;   3584.90;   3558.60;   3572.20;   3580.80;   4281.60;   4281.40;   4292.50;   4261.10;     00.24;     00.19;          ;
10.06.1996; 3547.90;   3575.80;   3585.50;   3547.50;   3572.50;   3579.60;   4247.40;   4281.60;   4293.30;   4246.90;     00.20;     00.18;          ;
07.06.1996; 3585.50;   3547.90;   3595.10;   3543.50;   3542.60;   3551.70;   4292.50;   4247.40;   4303.90;   4242.20;     00.26;     00.19;          ;
06.06.1996; 3572.50;   3585.50;   3588.50;   3565.70;   3581.20;   3588.30;   4267.70;   4292.50;   4296.00;   4267.70;     00.20;     00.18;          ;
05.06.1996; 3569.10;   3572.00;   3572.40;   3556.40;   3566.80;   3574.70;   4242.30;   4267.10;   4267.50;   4242.30;     00.22;     00.19;          ;
04.06.1996; 3545.10;   3568.10;   3569.70;   3542.40;   3565.40;   3570.90;   4213.80;   4241.20;   4243.10;   4210.60;     00.15;     00.19;          ;
03.06.1996; 3555.20;   3544.60;   3555.20;   3539.00;   3541.50;   3548.70;   4225.80;   4213.20;   4225.80;   4206.60;     00.20;     00.19;          ;
31.05.1996; 3537.70;   3556.10;   3566.50;   3537.70;   3552.40;   3560.20;   4205.00;   4227.00;   4239.30;   4205.00;     00.22;     00.19;          ;
30.05.1996; 3555.90;   3537.70;   3555.90;   3530.00;   3534.60;   3543.40;   4226.70;   4205.00;   4226.70;   4195.90;     00.25;     00.18;          ;
29.05.1996; 3583.40;   3558.20;   3589.30;   3553.90;   3554.40;   3560.70;   4259.30;   4229.40;   4266.50;   4224.30;     00.18;     00.18;          ;
28.05.1996; 3573.20;   3583.80;   3589.50;   3570.10;   3580.60;   3586.40;   4247.30;   4259.90;   4266.60;   4243.50;     00.16;     00.18;          ;
24.05.1996; 3546.90;   3572.20;   3574.30;   3538.40;   3568.00;   3574.60;   4216.00;   4246.10;   4248.60;   4205.90;     00.18;     00.19;          ;
23.05.1996; 3551.20;   3547.40;   3570.10;   3545.70;   3544.80;   3551.10;   4221.20;   4216.60;   4243.60;   4214.60;     00.18;     00.18;          ;
22.05.1996; 3587.00;   3550.00;   3587.30;   3546.00;   3545.50;   3553.60;   4263.70;   4219.60;   4264.00;   4214.90;     00.23;     00.19;          ;
21.05.1996; 3584.50;   3587.30;   3605.20;   3584.20;   3583.30;   3590.70;   4260.70;   4264.00;   4285.30;   4260.40;     00.21;     00.18;          ;
20.05.1996; 3594.80;   3584.00;   3610.80;   3578.20;   3578.50;   3585.30;   4273.00;   4260.10;   4291.90;   4253.20;     00.19;     00.19;          ;
17.05.1996; 3572.00;   3593.00;   3593.00;   3559.80;   3588.70;   3597.20;   4245.80;   4270.80;   4270.80;   4231.40;     00.24;     00.18;          ;
15.05.1996; 3582.40;   3572.50;   3592.50;   3570.90;   3568.80;   3576.20;   4258.20;   4246.40;   4270.30;   4244.60;     00.21;     00.18;          ;
14.05.1996; 3559.50;   3582.40;   3594.40;   3559.50;   3580.60;   3587.00;   4230.70;   4258.20;   4272.50;   4230.70;     00.18;     00.17;          ;
13.05.1996; 3558.50;   3557.80;   3573.90;   3550.90;   3554.10;   3559.60;   4222.10;   4228.60;   4247.80;   4220.40;     00.15;     00.19;          ;
10.05.1996; 3521.10;   3556.90;   3561.20;   3502.20;   3554.20;   3563.10;   4177.80;   4220.20;   4225.40;   4155.30;     00.25;     00.23;          ;
09.05.1996; 3537.50;   3521.60;   3546.90;   3512.70;   3518.40;   3525.80;   4197.20;   4178.40;   4208.30;   4167.80;     00.21;     00.21;          ;
08.05.1996; 3584.20;   3534.10;   3594.30;   3533.30;   3527.90;   3537.40;   4252.60;   4193.20;   4264.60;   4192.30;     00.27;     00.21;          ;
07.05.1996; 3591.60;   3583.60;   3606.40;   3576.90;   3581.20;   3588.20;   4258.40;   4251.90;   4278.90;   4244.00;     00.20;     00.18;          ;
06.05.1996; 3609.30;   3591.60;   3609.30;   3583.20;   3587.00;   3593.20;   4279.50;   4258.40;   4279.50;   4248.50;     00.17;     00.19;          ;
03.05.1996; 3633.90;   3611.20;   3633.90;   3595.30;   3608.70;   3615.20;   4308.60;   4281.70;   4308.60;   4262.90;     00.18;     00.19;          ;
02.05.1996; 3651.00;   3635.80;   3663.70;   3621.10;   3628.30;   3638.20;   4328.90;   4310.90;   4344.00;   4293.50;     00.27;     00.19;          ;
30.04.1996; 3660.60;   3651.00;   3669.00;   3650.70;   3645.80;   3652.60;   4340.30;   4328.90;   4350.20;   4328.50;     00.19;     00.19;          ;
29.04.1996; 3696.00;   3658.20;   3696.00;   3650.80;   3654.30;   3662.00;   4375.30;   4337.50;   4375.90;   4328.70;     00.21;     00.20;          ;
26.04.1996; 3668.10;   3696.00;   3697.20;   3668.10;   3692.40;   3699.00;   4335.90;   4375.30;   4376.70;   4335.90;     00.18;     00.17;          ;
25.04.1996; 3669.40;   3668.10;   3682.90;   3657.00;   3664.80;   3671.50;   4337.50;   4335.90;   4353.40;   4322.70;     00.18;     00.18;          ;
24.04.1996; 3648.30;   3668.40;   3678.50;   3648.30;   3662.90;   3669.80;   4312.50;   4336.40;   4348.20;   4310.40;     00.19;     00.19;          ;
23.04.1996; 3673.70;   3647.30;   3679.90;   3646.50;   3644.40;   3651.60;   4342.50;   4311.30;   4349.80;   4310.40;     00.20;     00.18;          ;
22.04.1996; 3630.50;   3673.20;   3679.10;   3630.50;   3669.20;   3675.50;   4291.40;   4341.90;   4348.90;   4291.40;     00.17;     00.18;          ;
19.04.1996; 3601.20;   3628.10;   3629.90;   3593.80;   3625.40;   3631.20;   4256.80;   4288.60;   4290.70;   4248.20;     00.16;     00.18;          ;
18.04.1996; 3603.70;   3601.20;   3617.00;   3597.50;   3594.70;   3603.60;   4259.90;   4256.80;   4275.50;   4252.50;     00.25;     00.19;          ;
17.04.1996; 3609.60;   3603.90;   3620.70;   3579.20;   3601.70;   3608.20;   4256.90;   4250.10;   4270.00;   4221.10;     00.18;     00.19;          ;
16.04.1996; 3590.90;   3607.50;   3608.90;   3588.40;   3604.20;   3612.00;   4234.80;   4254.40;   4256.00;   4231.90;     00.22;     00.18;          ;
15.04.1996; 3575.70;   3589.60;   3596.50;   3575.00;   3587.00;   3593.20;   4217.00;   4233.30;   4241.50;   4216.10;     00.17;     00.17;          ;
12.04.1996; 3566.60;   3575.50;   3583.00;   3556.70;   3572.00;   3579.30;   4206.30;   4216.70;   4225.60;   4194.50;     00.20;     00.20;          ;
